reqs,type,avg,stdev,max,stdevperc
100000,scone-sync,4.41,925.27ms,7.17s,63.21%
100000,scone-sync,4.57,969.22ms,7.28s,65.04%
100000,scone-sync,4.56,945.29ms,6.89s,62.09%
100000,scone-sync,4.58,836.03ms,6.97s,64.96%
100000,scone-sync,4.30,750.53ms,6.18s,64.95%
100000,scone-sync,4.37,963.09ms,6.85s,61.46%
100000,scone-sync,3.65,884.68ms,6.16s,68.14%
100000,scone-sync,4.26,779.22ms,6.24s,62.30%
100000,scone-sync,3.58,855.63ms,5.92s,63.88%
100000,scone-sync,4.30,986.33ms,6.97s,65.65%
100000,scone-sync,4.01,879.79ms,6.70s,66.85%
100000,scone-sync,4.69,999.01ms,7.41s,63.30%
100000,scone-sync,3.67,935.32ms,6.42s,62.39%
100000,scone-sync,4.41,925.27ms,7.17s,63.21%
100000,scone-sync,4.57,969.22ms,7.28s,65.04%
100000,scone-sync,4.56,945.29ms,6.89s,62.09%
100000,scone-sync,4.58,836.03ms,6.97s,64.96%
100000,scone-sync,4.30,750.53ms,6.18s,64.95%
100000,scone-sync,4.37,963.09ms,6.85s,61.46%
100000,scone-sync,3.65,884.68ms,6.16s,68.14%
100000,scone-sync,4.26,779.22ms,6.24s,62.30%
100000,scone-sync,3.58,855.63ms,5.92s,63.88%
100000,scone-sync,4.30,986.33ms,6.97s,65.65%
100000,scone-sync,4.01,879.79ms,6.70s,66.85%
100000,scone-sync,4.69,999.01ms,7.41s,63.30%
100000,scone-sync,3.67,935.32ms,6.42s,62.39%
100000,scone-sync,4.41,925.27ms,7.17s,63.21%
100000,scone-sync,4.57,969.22ms,7.28s,65.04%
100000,scone-sync,4.56,945.29ms,6.89s,62.09%
100000,scone-sync,4.58,836.03ms,6.97s,64.96%
100000,scone-sync,4.30,750.53ms,6.18s,64.95%
100000,scone-sync,4.37,963.09ms,6.85s,61.46%
100000,scone-sync,3.65,884.68ms,6.16s,68.14%
100000,scone-sync,4.26,779.22ms,6.24s,62.30%
100000,scone-sync,3.58,855.63ms,5.92s,63.88%
100000,scone-sync,4.30,986.33ms,6.97s,65.65%
100000,scone-sync,4.01,879.79ms,6.70s,66.85%
100000,scone-sync,4.69,999.01ms,7.41s,63.30%
100000,scone-sync,3.67,935.32ms,6.42s,62.39%
100000,scone-sync,4.41,925.27ms,7.17s,63.21%
